"Name","Postsecondary Enrollment"
"Description","The postsecondary enrollment rate shows the percentage of students who graduated and enrolled in a two- or four-year college, vocational program, approved apprenticeship or public service
<strong>within 6 or 18 months</strong> of their scheduled graduation date. For the 2019-20 data, the 6 month rate evaluates students who first entered high school during the 2015-16 school year / &ldquo;Class of 2019&rdquo;; the 18 month rate evaluates students who first entered high school during the 2014-15
school year / &ldquo;Class of 2018&rdquo;.<br />
<br />
CCC's analysis represents the&nbsp;<strong><em>average&nbsp;</em></strong>postsecondary enrollment rate from all high schools (public and charter) within a given geography."
"Source Notes","CCC analysis of New York City Department of Education, School Quality Report Results for high schools (school years 2015-16 to 2019-20); retrieved from&nbsp;<a href=""https://infohub.nyced.org/reports/school-quality/school-quality-reports-and-resources/school-quality-report-citywide-data"" target=""_blank"">https://infohub.nyced.org/reports/school-quality/school-quality-reports-and-resources/school-quality-report-citywide-data</a>."
"Notes",""

Location,Total,TimeFrame,DataFormat,Data,Fips
Williamsbridge,Within 18 months,2019,Percent,0.56,212
Williamsburg/Greenpoint,Within 18 months,2019,Percent,0.63,301
Fort Greene/Brooklyn Hts,Within 18 months,2019,Percent,0.72,302
Bedford Stuyvesant,Within 18 months,2019,Percent,0.66,303
Bushwick,Within 18 months,2019,Percent,0.62,304
East New York,Within 18 months,2019,Percent,0.56,305
Park Slope,Within 18 months,2019,Percent,0.71,306
Sunset Park,Within 18 months,2019,Percent,0.82,307
Crown Heights North,Within 18 months,2019,Percent,0.72,308
Crown Heights South,Within 18 months,2019,Percent,0.71,309
Bay Ridge,Within 18 months,2019,Percent,0.73,310
Bensonhurst,Within 18 months,2019,Percent,0.76,311
Borough Park,Within 18 months,2019,Percent,0.73,312
Coney Island,Within 18 months,2019,Percent,0.66,313
Flatbush/Midwood,Within 18 months,2019,Percent,0.69,314
Sheepshead Bay,Within 18 months,2019,Percent,0.79,315
Brownsville,Within 18 months,2019,Percent,0.54,316
East Flatbush,Within 18 months,2019,Percent,0.62,317
Canarsie,Within 18 months,2019,Percent,0.63,318
Astoria,Within 18 months,2019,Percent,0.8,401
Sunnyside/Woodside,Within 18 months,2019,Percent,0.83,402
Jackson Heights,Within 18 months,2019,Percent,0.8,403
Elmhurst/Corona,Within 18 months,2019,Percent,0.63,404
Ridgewood/Glendale,Within 18 months,2019,Percent,0.67,405
Rego Park/Forest Hills,Within 18 months,2019,Percent,0.83,406
Flushing,Within 18 months,2019,Percent,0.72,407
Fresh Meadows/Briarwood,Within 18 months,2019,Percent,0.8,408
Woodhaven,Within 18 months,2019,Percent,0.74,409
Howard Beach,Within 18 months,2019,Percent,0.71,410
Bayside,Within 18 months,2019,Percent,0.89,411
Jamaica/St. Albans,Within 18 months,2019,Percent,0.71,412
Queens Village,Within 18 months,2019,Percent,0.67,413
The Rockaways,Within 18 months,2019,Percent,0.64,414
St. George,Within 18 months,2019,Percent,0.59,501
South Beach,Within 18 months,2019,Percent,0.83,502
Tottenville,Within 18 months,2019,Percent,0.75,503
Bronx,Within 18 months,2019,Percent,0.64,36005
Brooklyn,Within 18 months,2019,Percent,0.67,36047
Manhattan,Within 18 months,2019,Percent,0.75,36061
Queens,Within 18 months,2019,Percent,0.75,36081
Staten Island,Within 18 months,2019,Percent,0.76,36085
New York City,Within 18 months,2019,Percent,0.7,3651000
Lower East Side,Within 18 months,2020,Percent,0.87,SD1
"Stuyvesant Town, Upper E. Side",Within 18 months,2020,Percent,0.77,SD2
Upper West Side,Within 18 months,2020,Percent,0.75,SD3
East Harlem,Within 18 months,2020,Percent,0.78,SD4
Central Harlem,Within 18 months,2020,Percent,0.79,SD5
Washington Heights,Within 18 months,2020,Percent,0.72,SD6
Mott Haven,Within 18 months,2020,Percent,0.67,SD7
"Hunts Point, Port Morris",Within 18 months,2020,Percent,0.56,SD8
"East Tremont, Morris Heights",Within 18 months,2020,Percent,0.65,SD9
"Riverdale, Kingsbridge, Fordham",Within 18 months,2020,Percent,0.71,SD10
"Eastchester, Baychester, Co-op City",Within 18 months,2020,Percent,0.63,SD11
"Crotona Park, Morrisania, Melrose",Within 18 months,2020,Percent,0.59,SD12
"Brooklyn Hts, Downtown Brooklyn",Within 18 months,2020,Percent,0.75,SD13
"Williamsburg, Greenpoint",Within 18 months,2020,Percent,0.67,SD14
"S. Brooklyn, Park Slope, Sunset Park",Within 18 months,2020,Percent,0.74,SD15
Bedford Stuyvesant,Within 18 months,2020,Percent,0.65,SD16
Crown Heights,Within 18 months,2020,Percent,0.71,SD17
"East Flatbush, Canarsie",Within 18 months,2020,Percent,0.62,SD18
East New York,Within 18 months,2020,Percent,0.58,SD19
"Bay Ridge, Bensonhurst",Within 18 months,2020,Percent,0.76,SD20
"Gravesend, Coney Island",Within 18 months,2020,Percent,0.7,SD21
"Flatbush, Midwood, Sheepshead Bay",Within 18 months,2020,Percent,0.84,SD22
"Brownsville, Ocean Hill",Within 18 months,2020,Percent,0.6,SD23
"Sunnyside, Woodside, Jackson Hts",Within 18 months,2020,Percent,0.79,SD24
"Flushing, Whitestone",Within 18 months,2020,Percent,0.79,SD25
"Bayside, Douglaston, Little Neck",Within 18 months,2020,Percent,0.82,SD26
"Jamaica, Howard Beach, Rockaways",Within 18 months,2020,Percent,0.66,SD27
"Jamaica, Forest Hills",Within 18 months,2020,Percent,0.82,SD28
"Queens Village, Rosedale, Hollis",Within 18 months,2020,Percent,0.72,SD29
"Long Island City, Astoria",Within 18 months,2020,Percent,0.81,SD30
Staten Island,Within 18 months,2020,Percent,0.78,SD31
Bushwick,Within 18 months,2020,Percent,0.65,SD32
Battery Park/Tribeca,Within 18 months,2020,Percent,0.77,101
Greenwich Village,Within 18 months,2020,Percent,0.77,102
Lower East Side,Within 18 months,2020,Percent,0.81,103
Chelsea/Clinton,Within 18 months,2020,Percent,0.77,104
Midtown Business District,Within 18 months,2020,Percent,0.79,105
Murray Hill/Stuyvesant,Within 18 months,2020,Percent,0.78,106
Upper West Side,Within 18 months,2020,Percent,0.75,107
Upper East Side,Within 18 months,2020,Percent,0.76,108
Manhattanville,Within 18 months,2020,Percent,0.8,109
Central Harlem,Within 18 months,2020,Percent,0.79,110
East Harlem,Within 18 months,2020,Percent,0.77,111
Washington Heights,Within 18 months,2020,Percent,0.69,112
Mott Haven,Within 18 months,2020,Percent,0.67,201
Hunts Point,Within 18 months,2020,Percent,0.63,202
Morrisania,Within 18 months,2020,Percent,0.64,203
Concourse/Highbridge,Within 18 months,2020,Percent,0.66,204
University Heights,Within 18 months,2020,Percent,0.72,205
East Tremont,Within 18 months,2020,Percent,0.66,206
Bedford Park,Within 18 months,2020,Percent,0.67,207
Riverdale,Within 18 months,2020,Percent,0.77,208
Unionport/Soundview,Within 18 months,2020,Percent,0.54,209
Throgs Neck,Within 18 months,2020,Percent,0.63,210
Pelham Parkway,Within 18 months,2020,Percent,0.7,211
Williamsbridge,Within 18 months,2020,Percent,0.58,212
Williamsburg/Greenpoint,Within 18 months,2020,Percent,0.67,301
Fort Greene/Brooklyn Hts,Within 18 months,2020,Percent,0.75,302
Bedford Stuyvesant,Within 18 months,2020,Percent,0.68,303
Bushwick,Within 18 months,2020,Percent,0.65,304
East New York,Within 18 months,2020,Percent,0.58,305
Park Slope,Within 18 months,2020,Percent,0.71,306
Sunset Park,Within 18 months,2020,Percent,0.83,307
Crown Heights North,Within 18 months,2020,Percent,0.7,308
Crown Heights South,Within 18 months,2020,Percent,0.72,309
Bay Ridge,Within 18 months,2020,Percent,0.78,310
Bensonhurst,Within 18 months,2020,Percent,0.7,311
Borough Park,Within 18 months,2020,Percent,0.76,312
Coney Island,Within 18 months,2020,Percent,0.69,313
Flatbush/Midwood,Within 18 months,2020,Percent,0.74,314
Sheepshead Bay,Within 18 months,2020,Percent,0.84,315
Brownsville,Within 18 months,2020,Percent,0.6,316
East Flatbush,Within 18 months,2020,Percent,0.65,317
Canarsie,Within 18 months,2020,Percent,0.61,318
Astoria,Within 18 months,2020,Percent,0.79,401
Sunnyside/Woodside,Within 18 months,2020,Percent,0.85,402
Jackson Heights,Within 18 months,2020,Percent,0.94,403
Elmhurst/Corona,Within 18 months,2020,Percent,0.7,404
Ridgewood/Glendale,Within 18 months,2020,Percent,0.72,405
Rego Park/Forest Hills,Within 18 months,2020,Percent,0.83,406
Flushing,Within 18 months,2020,Percent,0.73,407
Fresh Meadows/Briarwood,Within 18 months,2020,Percent,0.81,408
Woodhaven,Within 18 months,2020,Percent,0.77,409
Howard Beach,Within 18 months,2020,Percent,0.69,410
Bayside,Within 18 months,2020,Percent,0.86,411
Jamaica/St. Albans,Within 18 months,2020,Percent,0.72,412
Queens Village,Within 18 months,2020,Percent,0.76,413
The Rockaways,Within 18 months,2020,Percent,0.65,414
St. George,Within 18 months,2020,Percent,0.59,501
South Beach,Within 18 months,2020,Percent,0.87,502
Tottenville,Within 18 months,2020,Percent,0.78,503
Bronx,Within 18 months,2020,Percent,0.65,36005
Brooklyn,Within 18 months,2020,Percent,0.69,36047
Manhattan,Within 18 months,2020,Percent,0.77,36061
Queens,Within 18 months,2020,Percent,0.77,36081
Staten Island,Within 18 months,2020,Percent,0.78,36085
New York City,Within 18 months,2020,Percent,0.71,3651000
